"","x"
"11874","yes"
"11875","yes"
"11876","yes"
"11877","no"
"11878","yes"
"11879","no"
"11880","yes"
"11881","yes"
"11882","no"
"11883","yes"
"11884","no"
"11885","no"
"11886","yes"
"11887","yes"
"11888","yes"
"11889","yes"
"11890","yes"
"11891","yes"
"11892","yes"
"11893","no"
"11894","yes"
"11895","no"
"11896","no"
"11897","yes"
"11898","no"
"11899","yes"
"11900","no"
"11901","no"
"11902","yes"
"11903","yes"
"11904","yes"
"11905","no"
"11906","yes"
"11907","yes"
"11908","yes"
"11909","yes"
"11910","no"
"11911","yes"
"11912","no"
"11913","no"
"11914","no"
"11915","yes"
"11916","no"
"11917","no"
"11918","yes"
"11919","no"
"11920","no"
"11921","yes"
"11922","yes"
"11923","yes"
"11924","yes"
"11925","no"
"11926","no"
"11927","yes"
"11928","no"
"11929","no"
"11930","yes"
"11931","yes"
"11932","yes"
"11933","no"
"11934","yes"
"11935","yes"
"11936","yes"
"11937","yes"
"11938","no"
"11939","yes"
"11940","yes"
"11941","yes"
"11942","yes"
"11943","yes"
"11944","yes"
"11945","yes"
"11946","yes"
"11947","yes"
"11948","yes"
"11949","yes"
"11950","no"
"11951","yes"
"11952","yes"
"11953","yes"
"11954","yes"
"11955","yes"
"11956","yes"
"11957","yes"
"11958","yes"
"11959","yes"
"11960","yes"
"11961","no"
"11962","yes"
"11963","yes"
"11964","yes"
"11965","yes"
"11966","yes"
"11967","yes"
"11968","yes"
"11969","yes"
"11970","no"
"11971","yes"
"11972","no"
"11973","yes"
"11974","yes"
"11975","yes"
"11976","no"
"11977","yes"
"11978","yes"
"11979","yes"
"11980","no"
"11981","no"
"11982","no"
"11983","yes"
"11984","no"
"11985","yes"
"11986","yes"
"11987","yes"
"11988","yes"
"11989","yes"
"11990","yes"
"11991","yes"
"11992","yes"
"11993","yes"
"11994","yes"
"11995","no"
"11996","yes"
"11997","yes"
"11998","no"
"11999","yes"
"12000","yes"
"12001","yes"
"12002","no"
"12003","yes"
"12004","yes"
"12005","yes"
"12006","yes"
"12007","yes"
"12008","yes"
"12009","yes"
"12010","yes"
"12011","yes"
"12012","yes"
"12013","yes"
"12014","no"
"12015","yes"
"12016","yes"
"12017","yes"
"12018","no"
"12019","yes"
"12020","yes"
"12021","yes"
"12022","yes"
"12023","yes"
"12024","yes"
"12025","no"
"12026","yes"
"12027","yes"
"12028","yes"
"12029","yes"
"12030","yes"
"12031","yes"
"12032","no"
"12033","yes"
"12034","yes"
"12035","yes"
"12036","yes"
"12037","yes"
"12038","yes"
"12039","yes"
"12040","yes"
"12041","yes"
"12042","yes"
"12043","yes"
"12044","yes"
"12045","yes"
"12046","yes"
"12047","yes"
"12048","yes"
"12049","yes"
"12050","yes"
"12051","yes"
"12052","yes"
"12053","yes"
"12054","yes"
"12055","yes"
"12056","yes"
"12057","yes"
"12058","yes"
"12059","no"
"12060","yes"
"12061","yes"
"12062","yes"
"12063","yes"
"12064","yes"
"12065","no"
"12066","yes"
"12067","yes"
"12068","yes"
"12069","yes"
"12070","yes"
"12071","yes"
"12072","yes"
"12073","yes"
"12074","yes"
"12075","yes"
"12076","yes"
"12077","yes"
"12078","yes"
"12079","yes"
"12080","yes"
"12081","yes"
"12082","yes"
"12083","yes"
"12084","yes"
"12085","yes"
"12086","yes"
"12087","no"
"12088","yes"
"12089","yes"
"12090","yes"
"12091","yes"
"12092","yes"
"12093","yes"
"12094","yes"
"12095","yes"
"12096","no"
"12097","yes"
"12098","yes"
"12099","yes"
"12100","yes"
"12101","yes"
"12102","yes"
"12103","no"
"12104","no"
"12105","yes"
"12106","yes"
"12107","yes"
"12108","yes"
"12109","yes"
"12110","yes"
"12111","yes"
"12112","yes"
"12113","yes"
"12114","yes"
"12115","no"
"12116","yes"
"12117","no"
"12118","yes"
"12119","no"
"12120","no"
"12121","yes"
"12122","yes"
"12123","yes"
"12124","yes"
"12125","no"
"12126","yes"
"12127","yes"
"12128","yes"
"12129","yes"
"12130","yes"
"12131","yes"
"12132","yes"
"12133","yes"
"12134","yes"
"12135","yes"
"12136","yes"
"12137","yes"
"12138","yes"
"12139","yes"
"12140","yes"
"12141","yes"
"12142","yes"
"12143","yes"
"12144","no"
"12145","yes"
"12146","yes"
"12147","yes"
"12148","yes"
"12149","yes"
"12150","yes"
"12151","yes"
"12152","yes"
"12153","yes"
"12154","no"
"12155","yes"
"12156","yes"
"12157","yes"
"12158","yes"
"12159","yes"
"12160","yes"
"12161","yes"
"12162","yes"
"12163","yes"
"12164","yes"
"12165","yes"
"12166","no"
"12167","yes"
"12168","yes"
"12169","yes"
"12170","yes"
"12171","yes"
"12172","yes"
"12173","yes"
"12174","yes"
"12175","yes"
"12176","yes"
"12177","yes"
"12178","yes"
"12179","yes"
"12180","yes"
"12181","yes"
"12182","yes"
"12183","yes"
"12184","yes"
"12185","yes"
"12186","no"
"12187","yes"
"12188","yes"
"12189","yes"
"12190","yes"
"12191","yes"
"12192","yes"
"12193","yes"
"12194","yes"
"12195","no"
"12196","yes"
"12197","yes"
"12198","no"
"12199","yes"
"12200","yes"
"12201","yes"
"12202","yes"
"12203","yes"
"12204","yes"
"12205","yes"
"12206","yes"
"12207","yes"
"12208","yes"
"12209","yes"
"12210","yes"
"12211","yes"
"12212","yes"
"12213","yes"
"12214","yes"
"12215","yes"
"12216","yes"
"12217","yes"
"12218","yes"
"12219","yes"
"12220","yes"
"12221","yes"
"12222","yes"
"12223","yes"
"12224","yes"
"12225","yes"
"12226","yes"
"12227","yes"
"12228","no"
"12229","yes"
"12230","yes"
"12231","no"
"12232","yes"
"12233","yes"
"12234","no"
"12235","yes"
"12236","yes"
"12237","yes"
"12238","no"
"12239","yes"
"12240","yes"
"12241","no"
"12242","yes"
"12243","yes"
"12244","yes"
"12245","yes"
"12246","yes"
"12247","yes"
"12248","yes"
"12249","yes"
"12250","yes"
"12251","yes"
"12252","yes"
"12253","yes"
"12254","yes"
"12255","yes"
"12256","yes"
"12257","yes"
"12258","yes"
"12259","no"
"12260","yes"
"12261","yes"
"12262","yes"
"12263","yes"
"12264","no"
"12265","yes"
"12266","yes"
"12267","yes"
"12268","no"
"12269","yes"
"12270","no"
"12271","yes"
"12272","yes"
"12273","yes"
"12274","yes"
"12275","yes"
"12276","yes"
"12277","yes"
"12278","yes"
"12279","yes"
"12280","yes"
"12281","yes"
"12282","yes"
"12283","yes"
"12284","no"
"12285","yes"
"12286","yes"
"12287","yes"
"12288","no"
"12289","no"
"12290","yes"
"12291","yes"
"12292","yes"
"12293","no"
"12294","yes"
"12295","yes"
"12296","yes"
"12297","yes"
"12298","yes"
"12299","yes"
"12300","yes"
"12301","yes"
"12302","yes"
"12303","yes"
"12304","yes"
"12305","yes"
"12306","yes"
"12307","yes"
"12308","yes"
"12309","yes"
"12310","yes"
"12311","no"
"12312","yes"
"12313","yes"
"12314","yes"
"12315","no"
"12316","yes"
"12317","yes"
"12318","yes"
"12319","yes"
"12320","yes"
"12321","yes"
"12322","no"
"12323","yes"
"12324","yes"
"12325","yes"
"12326","yes"
"12327","yes"
"12328","yes"
"12329","yes"
"12330","yes"
"12331","yes"
"12332","yes"
"12333","yes"
"12334","yes"
"12335","yes"
"12336","yes"
"12337","yes"
"12338","yes"
"12339","yes"
"12340","yes"
"12341","yes"
"12342","yes"
"12343","yes"
"12344","yes"
"12345","yes"
"12346","no"
"12347","yes"
"12348","yes"
"12349","yes"
"12350","yes"
"12351","yes"
"12352","no"
"12353","yes"
"12354","yes"
"12355","yes"
"12356","yes"
"12357","yes"
"12358","yes"
"12359","yes"
"12360","yes"
"12361","yes"
"12362","yes"
"12363","yes"
"12364","yes"
"12365","yes"
"12366","yes"
"12367","yes"
"12368","no"
"12369","yes"
"12370","no"
"12371","yes"
"12372","yes"
"12373","yes"
"12374","yes"
"12375","yes"
"12376","yes"
"12377","yes"
"12378","yes"
"12379","yes"
"12380","yes"
"12381","no"
"12382","yes"
"12383","yes"
"12384","yes"
"12385","yes"
"12386","yes"
"12387","yes"
"12388","yes"
"12389","yes"
"12390","yes"
"12391","yes"
"12392","no"
"12393","no"
"12394","yes"
"12395","yes"
"12396","yes"
"12397","no"
"12398","yes"
"12399","yes"
"12400","yes"
"12401","yes"
"12402","yes"
"12403","no"
"12404","yes"
"12405","no"
"12406","yes"
"12407","yes"
"12408","yes"
"12409","no"
"12410","yes"
"12411","yes"
"12412","yes"
"12413","no"
"12414","yes"
"12415","yes"
"12416","yes"
"12417","yes"
"12418","yes"
"12419","yes"
"12420","yes"
"12421","yes"
"12422","yes"
"12423","yes"
"12424","yes"
"12425","yes"
"12426","yes"
"12427","yes"
"12428","yes"
"12429","yes"
"12430","yes"
"12431","yes"
"12432","yes"
"12433","yes"
"12434","yes"
"12435","yes"
"12436","no"
"12437","yes"
"12438","yes"
"12439","yes"
"12440","yes"
"12441","yes"
"12442","yes"
"12443","yes"
"12444","no"
"12445","yes"
"12446","yes"
"12447","yes"
"12448","yes"
"12449","yes"
"12450","yes"
"12451","yes"
"12452","yes"
"12453","yes"
"12454","yes"
"12455","yes"
"12456","yes"
"12457","yes"
"12458","yes"
"12459","yes"
"12460","yes"
"12461","yes"
"12462","yes"
"12463","yes"
"12464","yes"
"12465","yes"
"12466","yes"
"12467","yes"
"12468","yes"
"12469","yes"
"12470","yes"
"12471","yes"
"12472","no"
"12473","yes"
"12474","yes"
"12475","yes"
"12476","yes"
"12477","yes"
"12478","yes"
"12479","yes"
"12480","yes"
"12481","yes"
"12482","yes"
"12483","yes"
"12484","yes"
"12485","yes"
"12486","yes"
"12487","yes"
"12488","yes"
"12489","yes"
"12490","yes"
"12491","yes"
"12492","yes"
"12493","yes"
"12494","yes"
"12495","yes"
"12496","yes"
"12497","yes"
"12498","yes"
"12499","yes"
"12500","yes"
"12501","yes"
"12502","yes"
"12503","yes"
"12504","yes"
"12505","yes"
"12506","no"
"12507","yes"
"12508","yes"
"12509","yes"
"12510","yes"
"12511","yes"
"12512","yes"
"12513","yes"
"12514","yes"
"12515","yes"
"12516","yes"
"12517","yes"
"12518","yes"
"12519","yes"
"12520","yes"
"12521","yes"
"12522","yes"
"12523","yes"
"12524","yes"
"12525","yes"
"12526","yes"
"12527","yes"
"12528","yes"
"12529","yes"
"12530","yes"
"12531","yes"
"12532","yes"
"12533","yes"
"12534","yes"
"12535","yes"
"12536","yes"
"12537","yes"
"12538","no"
"12539","yes"
"12540","yes"
"12541","yes"
"12542","yes"
"12543","yes"
"12544","yes"
"12545","yes"
"12546","yes"
"12547","yes"
"12548","yes"
"12549","yes"
"12550","yes"
"12551","yes"
"12552","yes"
"12553","yes"
"12554","yes"
"12555","yes"
"12556","yes"
"12557","yes"
"12558","yes"
"12559","yes"
"12560","yes"
"12561","yes"
"12562","yes"
"12563","yes"
"12564","yes"
"12565","yes"
"12566","yes"
"12567","yes"
"12568","yes"
"12569","yes"
"12570","yes"
"12571","yes"
"12572","yes"
"12573","yes"
"12574","yes"
"12575","yes"
"12576","yes"
"12577","yes"
"12578","yes"
"12579","yes"
"12580","yes"
"12581","yes"
"12582","yes"
"12583","yes"
"12584","yes"
"12585","yes"
"12586","yes"
"12587","yes"
"12588","yes"
"12589","yes"
"12590","yes"
"12591","yes"
"12592","yes"
"12593","yes"
"12594","yes"
"12595","yes"
"12596","yes"
"12597","yes"
"12598","yes"
"12599","yes"
"12600","yes"
"12601","yes"
"12602","yes"
"12603","yes"
"12604","yes"
"12605","yes"
"12606","yes"
"12607","yes"
"12608","yes"
"12609","yes"
"12610","yes"
"12611","yes"
"12612","yes"
"12613","yes"
"12614","yes"
"12615","yes"
"12616","yes"
"12617","yes"
"12618","yes"
"12619","yes"
"12620","yes"
"12621","yes"
"12622","yes"
"12623","yes"
"12624","yes"
"12625","yes"
"12626","yes"
"12627","no"
"12628","no"
"12629","no"
"12630","no"
"12631","yes"
"12632","yes"
"12633","yes"
"12634","yes"
"12635","yes"
"12636","yes"
"12637","yes"
"12638","yes"
"12639","yes"
"12640","yes"
"12641","yes"
"12642","yes"
"12643","yes"
"12644","no"
"12645","yes"
"12646","yes"
"12647","yes"
"12648","yes"
"12649","yes"
"12650","yes"
"12651","yes"
"12652","yes"
"12653","yes"
"12654","yes"
"12655","yes"
"12656","yes"
"12657","yes"
"12658","yes"
"12659","yes"
"12660","yes"
"12661","yes"
"12662","yes"
"12663","yes"
"12664","yes"
"12665","yes"
"12666","yes"
"12667","yes"
"12668","yes"
"12669","yes"
"12670","yes"
"12671","yes"
"12672","yes"
"12673","yes"
"12674","yes"
"12675","yes"
"12676","yes"
"12677","yes"
"12678","yes"
"12679","yes"
"12680","yes"
"12681","yes"
"12682","yes"
"12683","yes"
"12684","yes"
"12685","yes"
"12686","yes"
"12687","yes"
"12688","yes"
"12689","no"
"12690","yes"
"12691","no"
"12692","yes"
"12693","yes"
"12694","yes"
"12695","yes"
"12696","yes"
"12697","yes"
"12698","yes"
"12699","yes"
"12700","yes"
"12701","no"
"12702","yes"
"12703","yes"
"12704","yes"
"12705","yes"
"12706","yes"
"12707","yes"
"12708","yes"
"12709","yes"
"12710","yes"
"12711","yes"
"12712","yes"
"12713","yes"
"12714","yes"
"12715","yes"
"12716","yes"
"12717","yes"
"12718","yes"
"12719","yes"
"12720","yes"
"12721","yes"
"12722","yes"
"12723","yes"
"12724","yes"
"12725","yes"
"12726","yes"
"12727","yes"
"12728","yes"
"12729","yes"
"12730","yes"
"12731","yes"
"12732","yes"
"12733","yes"
"12734","yes"
"12735","yes"
"12736","yes"
"12737","yes"
"12738","yes"
"12739","yes"
"12740","yes"
"12741","yes"
"12742","yes"
"12743","yes"
"12744","yes"
"12745","yes"
"12746","yes"
"12747","yes"
"12748","yes"
"12749","yes"
"12750","yes"
"12751","yes"
"12752","yes"
"12753","yes"
"12754","yes"
"12755","yes"
"12756","yes"
"12757","yes"
"12758","yes"
"12759","yes"
"12760","yes"
"12761","yes"
"12762","yes"
"12763","yes"
"12764","yes"
"12765","yes"
"12766","yes"
"12767","yes"
"12768","yes"
"12769","yes"
"12770","no"
"12771","yes"
"12772","yes"
"12773","yes"
"12774","yes"
"12775","yes"
"12776","yes"
"12777","yes"
"12778","yes"
"12779","yes"
"12780","yes"
"12781","yes"
"12782","yes"
"12783","yes"
"12784","yes"
"12785","yes"
"12786","yes"
"12787","yes"
"12788","yes"
"12789","yes"
"12790","yes"
"12791","no"
"12792","yes"
"12793","yes"
"12794","yes"
"12795","yes"
"12796","yes"
"12797","yes"
"12798","yes"
"12799","yes"
"12800","yes"
"12801","yes"
"12802","yes"
"12803","yes"
"12804","yes"
"12805","yes"
"12806","yes"
"12807","no"
"12808","yes"
"12809","yes"
"12810","yes"
"12811","yes"
"12812","no"
"12813","yes"
"12814","yes"
"12815","yes"
"12816","yes"
"12817","yes"
"12818","yes"
"12819","yes"
"12820","yes"
"12821","yes"
"12822","yes"
"12823","yes"
"12824","yes"
"12825","yes"
"12826","yes"
"12827","yes"
"12828","yes"
"12829","yes"
"12830","yes"
"12831","yes"
"12832","yes"
"12833","yes"
"12834","yes"
"12835","yes"
"12836","yes"
"12837","yes"
"12838","yes"
"12839","yes"
"12840","yes"
"12841","yes"
"12842","yes"
"12843","no"
"12844","yes"
"12845","yes"
"12846","yes"
"12847","yes"
"12848","yes"
"12849","yes"
"12850","yes"
"12851","yes"
"12852","yes"
"12853","yes"
"12854","yes"
"12855","yes"
"12856","yes"
"12857","yes"
"12858","yes"
"12859","yes"
"12860","yes"
"12861","yes"
"12862","yes"
"12863","yes"
"12864","yes"
"12865","yes"
"12866","yes"
"12867","yes"
"12868","yes"
"12869","yes"
"12870","yes"
"12871","yes"
"12872","yes"
"12873","yes"
"12874","yes"
"12875","yes"
"12876","yes"
"12877","yes"
"12878","yes"
"12879","yes"
"12880","yes"
"12881","yes"
"12882","yes"
"12883","yes"
"12884","yes"
"12885","yes"
"12886","yes"
"12887","yes"
"12888","yes"
"12889","yes"
"12890","yes"
"12891","yes"
"12892","yes"
"12893","yes"
"12894","yes"
"12895","yes"
"12896","yes"
"12897","yes"
"12898","yes"
"12899","yes"
"12900","yes"
"12901","yes"
"12902","yes"
"12903","yes"
"12904","yes"
"12905","yes"
"12906","yes"
"12907","yes"
"12908","yes"
"12909","yes"
"12910","yes"
"12911","yes"
"12912","yes"
"12913","yes"
"12914","yes"
"12915","yes"
"12916","yes"
"12917","no"
"12918","yes"
"12919","yes"
"12920","yes"
"12921","yes"
"12922","yes"
"12923","yes"
"12924","yes"
"12925","yes"
"12926","yes"
"12927","yes"
"12928","yes"
"12929","yes"
"12930","yes"
"12931","yes"
"12932","yes"
"12933","yes"
"12934","yes"
"12935","yes"
"12936","yes"
"12937","yes"
"12938","yes"
"12939","yes"
"12940","yes"
"12941","yes"
"12942","yes"
"12943","no"
"12944","yes"
"12945","yes"
"12946","yes"
"12947","yes"
"12948","yes"
"12949","yes"
"12950","yes"
"12951","yes"
"12952","yes"
"12953","yes"
"12954","yes"
"12955","yes"
"12956","yes"
"12957","yes"
"12958","yes"
"12959","yes"
"12960","yes"
"12961","yes"
"12962","yes"
"12963","yes"
"12964","yes"
"12965","yes"
"12966","yes"
"12967","yes"
"12968","yes"
"12969","yes"
"12970","yes"
"12971","yes"
"12972","yes"
"12973","yes"
"12974","yes"
"12975","yes"
"12976","yes"
"12977","yes"
"12978","yes"
"12979","yes"
"12980","yes"
"12981","yes"
"12982","yes"
"12983","yes"
"12984","yes"
"12985","yes"
"12986","yes"
"12987","yes"
"12988","yes"
"12989","yes"
"12990","yes"
"12991","yes"
"12992","yes"
"12993","yes"
"12994","yes"
"12995","yes"
"12996","yes"
"12997","yes"
"12998","yes"
"12999","yes"
"13000","yes"
"13001","yes"
"13002","yes"
"13003","yes"
"13004","yes"
"13005","yes"
"13006","yes"
"13007","yes"
"13008","yes"
"13009","yes"
"13010","yes"
"13011","yes"
"13012","yes"
"13013","yes"
"13014","yes"
"13015","yes"
"13016","yes"
"13017","yes"
"13018","yes"
"13019","yes"
"13020","yes"
"13021","yes"
"13022","yes"
"13023","yes"
"13024","yes"
"13025","yes"
"13026","yes"
"13027","yes"
"13028","yes"
"13029","yes"
"13030","yes"
"13031","yes"
"13032","yes"
"13033","yes"
"13034","yes"
"13035","yes"
"13036","yes"
"13037","yes"
"13038","yes"
"13039","yes"
"13040","yes"
"13041","yes"
"13042","yes"
"13043","yes"
"13044","yes"
"13045","yes"
"13046","yes"
"13047","yes"
"13048","yes"
"13049","yes"
"13050","yes"
"13051","yes"
"13052","yes"
"13053","yes"
"13054","yes"
"13055","yes"
"13056","yes"
"13057","yes"
"13058","no"
"13059","yes"
"13060","yes"
"13061","no"
"13062","yes"
"13063","yes"
"13064","yes"
"13065","yes"
"13066","yes"
"13067","yes"
"13068","yes"
"13069","yes"
"13070","yes"
"13071","yes"
"13072","yes"
"13073","no"
"13074","yes"
"13075","yes"
"13076","yes"
"13077","yes"
"13078","yes"
"13079","yes"
"13080","yes"
"13081","yes"
"13082","yes"
"13083","yes"
"13084","yes"
"13085","yes"
"13086","no"
"13087","yes"
"13088","yes"
"13089","yes"
"13090","yes"
"13091","yes"
"13092","yes"
"13093","no"
"13094","yes"
"13095","no"
"13096","no"
"13097","no"
"13098","yes"
"13099","yes"
"13100","yes"
"13101","yes"
"13102","yes"
"13103","yes"
"13104","yes"
"13105","yes"
"13106","yes"
"13107","yes"
"13108","yes"
"13109","yes"
"13110","yes"
"13111","yes"
"13112","yes"
"13113","yes"
"13114","yes"
"13115","yes"
"13116","yes"
"13117","yes"
"13118","yes"
"13119","yes"
"13120","yes"
"13121","yes"
"13122","yes"
"13123","yes"
"13124","yes"
"13125","yes"
"13126","yes"
"13127","no"
"13128","yes"
"13129","yes"
"13130","yes"
"13131","yes"
"13132","yes"
"13133","no"
"13134","yes"
"13135","yes"
"13136","yes"
"13137","yes"
"13138","yes"
"13139","yes"
"13140","yes"
"13141","yes"
"13142","yes"
"13143","yes"
"13144","yes"
"13145","yes"
"13146","yes"
"13147","yes"
"13148","yes"
"13149","no"
"13150","yes"
"13151","yes"
"13152","yes"
"13153","yes"
"13154","yes"
"13155","yes"
"13156","yes"
"13157","yes"
"13158","yes"
"13159","yes"
"13160","yes"
"13161","yes"
"13162","yes"
"13163","no"
"13164","yes"
"13165","yes"
"13166","yes"
"13167","yes"
"13168","yes"
"13169","yes"
"13170","yes"
"13171","yes"
"13172","yes"
"13173","yes"
"13174","yes"
"13175","yes"
"13176","yes"
"13177","yes"
"13178","yes"
"13179","yes"
"13180","yes"
"13181","yes"
"13182","yes"
"13183","yes"
"13184","yes"
"13185","yes"
"13186","yes"
"13187","yes"
"13188","yes"
"13189","yes"
"13190","yes"
"13191","yes"
"13192","yes"
"13193","yes"
"13194","yes"
"13195","yes"
"13196","yes"
"13197","yes"
"13198","yes"
"13199","yes"
"13200","yes"
"13201","yes"
"13202","yes"
"13203","yes"
"13204","yes"
"13205","yes"
"13206","yes"
"13207","yes"
"13208","yes"
"13209","yes"
"13210","yes"
"13211","yes"
"13212","yes"
"13213","yes"
"13214","yes"
"13215","yes"
"13216","yes"
"13217","yes"
"13218","yes"
"13219","yes"
"13220","yes"
"13221","yes"
"13222","yes"
"13223","yes"
"13224","yes"
"13225","yes"
"13226","yes"
"13227","yes"
"13228","yes"
"13229","yes"
"13230","yes"
"13231","yes"
"13232","yes"
"13233","yes"
"13234","yes"
"13235","yes"
"13236","yes"
"13237","yes"
"13238","yes"
"13239","yes"
"13240","yes"
"13241","yes"
"13242","yes"
"13243","yes"
"13244","yes"
"13245","yes"
"13246","yes"
"13247","yes"
"13248","yes"
"13249","yes"
"13250","yes"
"13251","yes"
"13252","yes"
"13253","yes"
"13254","yes"
"13255","yes"
"13256","yes"
"13257","yes"
"13258","yes"
"13259","yes"
"13260","yes"
"13261","yes"
"13262","yes"
"13263","yes"
"13264","yes"
"13265","yes"
"13266","yes"
"13267","yes"
"13268","yes"
"13269","yes"
"13270","yes"
"13271","yes"
"13272","yes"
"13273","yes"
"13274","yes"
"13275","yes"
"13276","yes"
"13277","yes"
"13278","yes"
"13279","yes"
"13280","yes"
"13281","yes"
"13282","yes"
"13283","yes"
"13284","yes"
"13285","yes"
"13286","yes"
"13287","yes"
"13288","yes"
"13289","yes"
"13290","yes"
"13291","yes"
"13292","no"
"13293","yes"
"13294","yes"
"13295","yes"
"13296","yes"
"13297","yes"
"13298","yes"
"13299","yes"
"13300","yes"
"13301","yes"
"13302","yes"
"13303","yes"
"13304","yes"
"13305","yes"
"13306","yes"
"13307","yes"
"13308","yes"
"13309","yes"
"13310","yes"
"13311","yes"
"13312","yes"
"13313","yes"
"13314","yes"
"13315","yes"
"13316","yes"
"13317","yes"
"13318","yes"
"13319","yes"
"13320","yes"
"13321","yes"
"13322","yes"
"13323","yes"
"13324","yes"
"13325","yes"
"13326","yes"
"13327","yes"
"13328","yes"
"13329","yes"
"13330","yes"
"13331","yes"
"13332","yes"
"13333","yes"
"13334","yes"
"13335","yes"
"13336","yes"
"13337","yes"
"13338","yes"
"13339","yes"
"13340","yes"
"13341","yes"
"13342","no"
"13343","yes"
"13344","yes"
"13345","yes"
"13346","yes"
"13347","yes"
"13348","yes"
"13349","yes"
"13350","yes"
"13351","yes"
"13352","yes"
"13353","yes"
"13354","yes"
"13355","yes"
"13356","yes"
"13357","yes"
"13358","yes"
"13359","yes"
"13360","yes"
"13361","yes"
"13362","yes"
"13363","yes"
"13364","yes"
"13365","yes"
"13366","yes"
"13367","yes"
"13368","yes"
"13369","yes"
"13370","yes"
"13371","yes"
"13372","yes"
"13373","yes"
"13374","yes"
"13375","yes"
"13376","yes"
"13377","yes"
"13378","yes"
"13379","yes"
"13380","yes"
"13381","yes"
"13382","yes"
"13383","yes"
"13384","yes"
"13385","yes"
"13386","yes"
"13387","yes"
"13388","yes"
"13389","yes"
"13390","yes"
"13391","yes"
"13392","yes"
"13393","yes"
"13394","yes"
"13395","yes"
"13396","yes"
"13397","yes"
"13398","yes"
"13399","yes"
"13400","yes"
"13401","yes"
"13402","yes"
"13403","yes"
"13404","yes"
"13405","yes"
"13406","yes"
"13407","yes"
"13408","yes"
"13409","yes"
"13410","yes"
"13411","yes"
"13412","yes"
"13413","yes"
"13414","yes"
"13415","yes"
"13416","yes"
"13417","yes"
"13418","yes"
"13419","yes"
"13420","yes"
"13421","yes"
"13422","yes"
"13423","yes"
"13424","yes"
"13425","yes"
"13426","yes"
"13427","yes"
"13428","yes"
"13429","yes"
"13430","yes"
"13431","yes"
"13432","yes"
"13433","yes"
"13434","yes"
"13435","yes"
"13436","yes"
"13437","yes"
"13438","yes"
"13439","yes"
"13440","yes"
"13441","yes"
"13442","yes"
"13443","yes"
"13444","yes"
"13445","yes"
"13446","yes"
"13447","yes"
"13448","yes"
"13449","yes"
"13450","no"
"13451","yes"
"13452","yes"
"13453","yes"
"13454","yes"
"13455","yes"
"13456","no"
"13457","yes"
"13458","yes"
"13459","yes"
"13460","yes"
"13461","yes"
"13462","yes"
"13463","yes"
"13464","yes"
"13465","yes"
"13466","yes"
"13467","yes"
"13468","yes"
"13469","yes"
"13470","yes"
"13471","yes"
"13472","yes"
"13473","yes"
"13474","yes"
"13475","yes"
"13476","yes"
"13477","yes"
"13478","yes"
"13479","yes"
"13480","yes"
"13481","yes"
"13482","yes"
"13483","yes"
"13484","yes"
"13485","yes"
"13486","yes"
"13487","yes"
"13488","yes"
"13489","yes"
"13490","yes"
"13491","yes"
"13492","yes"
"13493","yes"
"13494","yes"
"13495","yes"
"13496","yes"
"13497","yes"
"13498","yes"
"13499","yes"
"13500","yes"
"13501","yes"
"13502","yes"
"13503","yes"
"13504","yes"
"13505","yes"
"13506","yes"
"13507","yes"
"13508","yes"
"13509","yes"
"13510","yes"
"13511","yes"
"13512","yes"
"13513","yes"
"13514","yes"
"13515","yes"
"13516","yes"
"13517","yes"
"13518","yes"
"13519","yes"
"13520","yes"
"13521","yes"
"13522","yes"
"13523","yes"
"13524","yes"
"13525","yes"
"13526","yes"
"13527","yes"
"13528","yes"
"13529","yes"
"13530","yes"
"13531","yes"
"13532","yes"
"13533","yes"
"13534","yes"
"13535","yes"
"13536","yes"
"13537","yes"
"13538","yes"
"13539","yes"
"13540","yes"
"13541","yes"
"13542","yes"
"13543","yes"
"13544","yes"
"13545","yes"
"13546","yes"
"13547","yes"
"13548","yes"
"13549","yes"
"13550","yes"
"13551","yes"
"13552","yes"
"13553","yes"
"13554","yes"
"13555","yes"
"13556","yes"
"13557","yes"
"13558","yes"
"13559","yes"
"13560","yes"
"13561","yes"
"13562","yes"
"13563","yes"
"13564","yes"
